hash,min,max,std_dev,empty_buckets,empty_buckets_percent,colliding_buckets,colliding_buckets_percent,total_colliding_keys,total_colliding_keys_percent,nanoseconds_total,nanoseconds_per_key,load_factor,reducer,dataset,numelements
fibo_prime64_shift61,0,19,2.12122,350915987,0.87729,45423499,0.113559,196339486,0.981697,4789190000,23.9459,0.5,fastrange64,osm_cellids_200M_uint64.ds,200000000
fibo_prime64_shift61,0,9,1.00001,242616065,0.60654,36087287,0.0902182,78703352,0.393517,8972674000,44.8634,0.5,modulo,osm_cellids_200M_uint64.ds,200000000
fibo_prime64_shift61,0,9,1.00001,242616065,0.60654,36087287,0.0902182,78703352,0.393517,7613968000,38.0698,0.5,fast_modulo,osm_cellids_200M_uint64.ds,200000000
fibo_prime64_shift61,0,9,1.00001,242616065,0.60654,36087287,0.0902182,78703352,0.393517,6368664000,31.8433,0.5,branchless_fast_modulo,osm_cellids_200M_uint64.ds,200000000
multadd64_shift61,0,9,1.00041,242663657,0.606659,36108301,0.0902708,78771958,0.39386,6933816000,34.6691,0.5,fastrange32,osm_cellids_200M_uint64.ds,200000000
multadd64_shift61,0,19,2.12137,350916195,0.87729,45419576,0.113549,196335771,0.981679,5861283000,29.3064,0.5,fastrange64,osm_cellids_200M_uint64.ds,200000000
multadd64_shift61,0,9,1.00003,242618876,0.606547,36087885,0.0902197,78706761,0.393534,11091351000,55.4568,0.5,modulo,osm_cellids_200M_uint64.ds,200000000
multadd64_shift61,0,9,1.00003,242618876,0.606547,36087885,0.0902197,78706761,0.393534,7800672000,39.0034,0.5,fast_modulo,osm_cellids_200M_uint64.ds,200000000
multadd64_shift61,0,9,1.00003,242618876,0.606547,36087885,0.0902197,78706761,0.393534,7872708000,39.3635,0.5,branchless_fast_modulo,osm_cellids_200M_uint64.ds,200000000
murmur3_128_low,0,9,1.00042,242662837,0.606657,36106078,0.0902652,78768915,0.393845,11353065000,56.7653,0.5,fastrange32,osm_cellids_200M_uint64.ds,200000000
murmur3_128_low,0,9,1,242610981,0.606527,36078891,0.0901972,78689872,0.393449,11995368000,59.9768,0.5,fastrange64,osm_cellids_200M_uint64.ds,200000000
murmur3_128_low,0,8,0.999972,242609752,0.606524,36081346,0.0902034,78691098,0.393455,15364259000,76.8213,0.5,modulo,osm_cellids_200M_uint64.ds,200000000
murmur3_128_low,0,8,0.999972,242609752,0.606524,36081346,0.0902034,78691098,0.393455,11409375000,57.0469,0.5,fast_modulo,osm_cellids_200M_uint64.ds,200000000
murmur3_128_low,0,8,0.999972,242609752,0.606524,36081346,0.0902034,78691098,0.393455,11514325000,57.5716,0.5,branchless_fast_modulo,osm_cellids_200M_uint64.ds,200000000
murmur3_128_upp,0,9,1.00042,242662683,0.606657,36106041,0.0902651,78768724,0.393844,11405590000,57.0279,0.5,fastrange32,osm_cellids_200M_uint64.ds,200000000
murmur3_128_upp,0,9,0.999991,242608968,0.606522,36076714,0.0901918,78685682,0.393428,12047773000,60.2389,0.5,fastrange64,osm_cellids_200M_uint64.ds,200000000
murmur3_128_upp,0,8,1.00006,242619579,0.606549,36085759,0.0902144,78705338,0.393527,15231057000,76.1553,0.5,modulo,osm_cellids_200M_uint64.ds,200000000
murmur3_128_upp,0,8,1.00006,242619579,0.606549,36085759,0.0902144,78705338,0.393527,11486388000,57.4319,0.5,fast_modulo,osm_cellids_200M_uint64.ds,200000000
murmur3_128_upp,0,8,1.00006,242619579,0.606549,36085759,0.0902144,78705338,0.393527,11926639000,59.6332,0.5,branchless_fast_modulo,osm_cellids_200M_uint64.ds,200000000
murmur3_128_xor,0,9,1.00034,242655377,0.606638,36104555,0.0902614,78759932,0.3938,11407537000,57.0377,0.5,fastrange32,osm_cellids_200M_uint64.ds,200000000
murmur3_128_xor,0,9,1.00005,242617587,0.606544,36082712,0.0902068,78700299,0.393501,11861195000,59.306,0.5,fastrange64,osm_cellids_200M_uint64.ds,200000000
murmur3_128_xor,0,8,0.999994,242611786,0.606529,36082192,0.0902055,78693978,0.39347,15395908000,76.9795,0.5,modulo,osm_cellids_200M_uint64.ds,200000000
murmur3_128_xor,0,8,0.999994,242611786,0.606529,36082192,0.0902055,78693978,0.39347,11606489000,58.0324,0.5,fast_modulo,osm_cellids_200M_uint64.ds,200000000
murmur3_128_xor,0,8,0.999994,242611786,0.606529,36082192,0.0902055,78693978,0.39347,11470651000,57.3533,0.5,branchless_fast_modulo,osm_cellids_200M_uint64.ds,200000000
murmur3_128_city,0,9,1.00039,242661744,0.606654,36109241,0.0902731,78770985,0.393855,12020136000,60.1007,0.5,fastrange32,osm_cellids_200M_uint64.ds,200000000
murmur3_128_city,0,9,1.00002,242614974,0.606537,36083966,0.0902099,78698940,0.393495,12097367000,60.4868,0.5,fastrange64,osm_cellids_200M_uint64.ds,200000000
murmur3_128_city,0,9,1.00006,242620564,0.606551,36087282,0.0902182,78707846,0.393539,16701210000,83.506,0.5,modulo,osm_cellids_200M_uint64.ds,200000000
murmur3_128_city,0,9,1.00006,242620564,0.606551,36087282,0.0902182,78707846,0.393539,12088374000,60.4419,0.5,fast_modulo,osm_cellids_200M_uint64.ds,200000000
murmur3_128_city,0,9,1.00006,242620564,0.606551,36087282,0.0902182,78707846,0.393539,11838022000,59.1901,0.5,branchless_fast_modulo,osm_cellids_200M_uint64.ds,200000000
murmur3_fin64,0,9,1.00044,242667849,0.60667,36111156,0.0902779,78779005,0.393895,6735913000,33.6796,0.5,fastrange32,osm_cellids_200M_uint64.ds,200000000
murmur3_fin64,0,9,0.999927,242604545,0.606511,36080902,0.0902023,78685447,0.393427,6928497000,34.6425,0.5,fastrange64,osm_cellids_200M_uint64.ds,200000000
murmur3_fin64,0,9,1.00009,242624000,0.60656,36088263,0.0902207,78712263,0.393561,9874476000,49.3724,0.5,modulo,osm_cellids_200M_uint64.ds,200000000
murmur3_fin64,0,9,1.00009,242624000,0.60656,36088263,0.0902207,78712263,0.393561,6903531000,34.5177,0.5,fast_modulo,osm_cellids_200M_uint64.ds,200000000
murmur3_fin64,0,9,1.00009,242624000,0.60656,36088263,0.0902207,78712263,0.393561,6950485000,34.7524,0.5,branchless_fast_modulo,osm_cellids_200M_uint64.ds,200000000
xxh64,0,9,1.00043,242664333,0.606661,36107567,0.0902689,78771900,0.393859,7545079000,37.7254,0.5,fastrange32,osm_cellids_200M_uint64.ds,200000000
xxh64,0,8,1.00003,242620047,0.60655,36090523,0.0902263,78710570,0.393553,8040903000,40.2045,0.5,fastrange64,osm_cellids_200M_uint64.ds,200000000
xxh64,0,9,0.999997,242612605,0.606532,36081572,0.0902039,78694177,0.393471,10866914000,54.3346,0.5,modulo,osm_cellids_200M_uint64.ds,200000000
xxh64,0,9,0.999997,242612605,0.606532,36081572,0.0902039,78694177,0.393471,8544950000,42.7247,0.5,fast_modulo,osm_cellids_200M_uint64.ds,200000000
xxh64,0,9,0.999997,242612605,0.606532,36081572,0.0902039,78694177,0.393471,8224000000,41.12,0.5,branchless_fast_modulo,osm_cellids_200M_uint64.ds,200000000
xxh3,0,9,1.00043,242666894,0.606667,36110995,0.0902775,78777889,0.393889,7611193000,38.056,0.5,fastrange32,osm_cellids_200M_uint64.ds,200000000
xxh3,0,9,1.00005,242623632,0.606559,36091918,0.0902298,78715550,0.393578,7685985000,38.4299,0.5,fastrange64,osm_cellids_200M_uint64.ds,200000000
xxh3,0,9,1.00001,242615187,0.606538,36085928,0.0902148,78701115,0.393506,10665568000,53.3278,0.5,modulo,osm_cellids_200M_uint64.ds,200000000
xxh3,0,9,1.00001,242615187,0.606538,36085928,0.0902148,78701115,0.393506,8685506000,43.4275,0.5,fast_modulo,osm_cellids_200M_uint64.ds,200000000
xxh3,0,9,1.00001,242615187,0.606538,36085928,0.0902148,78701115,0.393506,8372566000,41.8628,0.5,branchless_fast_modulo,osm_cellids_200M_uint64.ds,200000000
xxh3_128_low,0,9,1.00053,242678464,0.606696,36117018,0.0902925,78795482,0.393977,8407547000,42.0377,0.5,fastrange32,osm_cellids_200M_uint64.ds,200000000
xxh3_128_low,0,9,1.00004,242614922,0.606537,36081991,0.090205,78696913,0.393485,8515230000,42.5761,0.5,fastrange64,osm_cellids_200M_uint64.ds,200000000
xxh3_128_low,0,10,0.999946,242603935,0.60651,36074947,0.0901874,78678882,0.393394,11788142000,58.9407,0.5,modulo,osm_cellids_200M_uint64.ds,200000000
xxh3_128_low,0,10,0.999946,242603935,0.60651,36074947,0.0901874,78678882,0.393394,9662094000,48.3105,0.5,fast_modulo,osm_cellids_200M_uint64.ds,200000000
xxh3_128_low,0,10,0.999946,242603935,0.60651,36074947,0.0901874,78678882,0.393394,9688217000,48.4411,0.5,branchless_fast_modulo,osm_cellids_200M_uint64.ds,200000000
xxh3_128_upp,0,8,1.0004,242661496,0.606654,36106177,0.0902654,78767673,0.393838,8024446000,40.1222,0.5,fastrange32,osm_cellids_200M_uint64.ds,200000000
xxh3_128_upp,0,9,1.00001,242613872,0.606535,36082675,0.0902067,78696547,0.393483,8602276000,43.0114,0.5,fastrange64,osm_cellids_200M_uint64.ds,200000000
xxh3_128_upp,0,8,1,242614323,0.606536,36084030,0.0902101,78698353,0.393492,11748698000,58.7435,0.5,modulo,osm_cellids_200M_uint64.ds,200000000
xxh3_128_upp,0,8,1,242614323,0.606536,36084030,0.0902101,78698353,0.393492,9609857000,48.0493,0.5,fast_modulo,osm_cellids_200M_uint64.ds,200000000
xxh3_128_upp,0,8,1,242614323,0.606536,36084030,0.0902101,78698353,0.393492,9376814000,46.8841,0.5,branchless_fast_modulo,osm_cellids_200M_uint64.ds,200000000
xxh3_128_xor,0,9,1.00043,242664587,0.606661,36106325,0.0902658,78770912,0.393855,8468649000,42.3432,0.5,fastrange32,osm_cellids_200M_uint64.ds,200000000
xxh3_128_xor,0,8,0.99999,242612338,0.606531,36083354,0.0902084,78695692,0.393478,8336281000,41.6814,0.5,fastrange64,osm_cellids_200M_uint64.ds,200000000
xxh3_128_xor,0,9,1.00001,242612737,0.606532,36079630,0.0901991,78692367,0.393462,11810810000,59.0541,0.5,modulo,osm_cellids_200M_uint64.ds,200000000
xxh3_128_xor,0,9,1.00001,242612737,0.606532,36079630,0.0901991,78692367,0.393462,9780344000,48.9017,0.5,fast_modulo,osm_cellids_200M_uint64.ds,200000000
xxh3_128_xor,0,9,1.00001,242612737,0.606532,36079630,0.0901991,78692367,0.393462,9484773000,47.4239,0.5,branchless_fast_modulo,osm_cellids_200M_uint64.ds,200000000
xxh3_128_city,0,9,1.00042,242665148,0.606663,36110952,0.0902774,78776100,0.393881,9706903000,48.5345,0.5,fastrange32,osm_cellids_200M_uint64.ds,200000000
xxh3_128_city,0,9,1.00006,242620805,0.606552,36086864,0.0902172,78707669,0.393538,9672542000,48.3627,0.5,fastrange64,osm_cellids_200M_uint64.ds,200000000
xxh3_128_city,0,9,1,242612992,0.606532,36082165,0.0902054,78695157,0.393476,12179588000,60.8979,0.5,modulo,osm_cellids_200M_uint64.ds,200000000
xxh3_128_city,0,9,1,242612992,0.606532,36082165,0.0902054,78695157,0.393476,9597545000,47.9877,0.5,fast_modulo,osm_cellids_200M_uint64.ds,200000000
xxh3_128_city,0,9,1,242612992,0.606532,36082165,0.0902054,78695157,0.393476,9616931000,48.0847,0.5,branchless_fast_modulo,osm_cellids_200M_uint64.ds,200000000
tabulation_small64,0,9,1.00051,242671295,0.606678,36108136,0.0902703,78779431,0.393897,8156804000,40.784,0.5,fastrange32,osm_cellids_200M_uint64.ds,200000000
tabulation_small64,0,9,1.00009,242622845,0.606557,36087769,0.0902194,78710614,0.393553,8845323000,44.2266,0.5,fastrange64,osm_cellids_200M_uint64.ds,200000000
tabulation_small64,0,10,1.00004,242616352,0.606541,36083084,0.0902077,78699436,0.393497,11519367000,57.5968,0.5,modulo,osm_cellids_200M_uint64.ds,200000000
tabulation_small64,0,10,1.00004,242616352,0.606541,36083084,0.0902077,78699436,0.393497,8827034000,44.1352,0.5,fast_modulo,osm_cellids_200M_uint64.ds,200000000
tabulation_small64,0,10,1.00004,242616352,0.606541,36083084,0.0902077,78699436,0.393497,9141321000,45.7066,0.5,branchless_fast_modulo,osm_cellids_200M_uint64.ds,200000000
tabulation_large64,0,9,1.00041,242662318,0.606656,36106881,0.0902672,78769199,0.393846,8110991000,40.555,0.5,fastrange32,osm_cellids_200M_uint64.ds,200000000
tabulation_large64,0,9,0.99997,242612839,0.606532,36086886,0.0902172,78699725,0.393499,8887473000,44.4374,0.5,fastrange64,osm_cellids_200M_uint64.ds,200000000
tabulation_large64,0,8,1.00002,242614939,0.606537,36082461,0.0902062,78697400,0.393487,11632636000,58.1632,0.5,modulo,osm_cellids_200M_uint64.ds,200000000
tabulation_large64,0,8,1.00002,242614939,0.606537,36082461,0.0902062,78697400,0.393487,8918623000,44.5931,0.5,fast_modulo,osm_cellids_200M_uint64.ds,200000000
tabulation_large64,0,8,1.00002,242614939,0.606537,36082461,0.0902062,78697400,0.393487,9066783000,45.3339,0.5,branchless_fast_modulo,osm_cellids_200M_uint64.ds,200000000
city64,0,9,1.00042,242664550,0.606661,36107235,0.0902681,78771785,0.393859,7393669000,36.9683,0.5,fastrange32,osm_cellids_200M_uint64.ds,200000000
city64,0,9,1.00002,242613458,0.606534,36081709,0.0902043,78695167,0.393476,7839573000,39.1979,0.5,fastrange64,osm_cellids_200M_uint64.ds,200000000
city64,0,9,1.00002,242612323,0.606531,36080455,0.0902011,78692778,0.393464,10850012000,54.2501,0.5,modulo,osm_cellids_200M_uint64.ds,200000000
city64,0,9,1.00002,242612323,0.606531,36080455,0.0902011,78692778,0.393464,7800067000,39.0003,0.5,fast_modulo,osm_cellids_200M_uint64.ds,200000000
city64,0,9,1.00002,242612323,0.606531,36080455,0.0902011,78692778,0.393464,7560108000,37.8005,0.5,branchless_fast_modulo,osm_cellids_200M_uint64.ds,200000000
city128_low,0,9,1.0004,242663231,0.606658,36109452,0.0902736,78772683,0.393863,9763030000,48.8151,0.5,fastrange32,osm_cellids_200M_uint64.ds,200000000
city128_low,0,9,0.999956,242608339,0.606521,36082269,0.0902057,78690608,0.393453,11102100000,55.5105,0.5,fastrange64,osm_cellids_200M_uint64.ds,200000000
city128_low,0,9,0.999993,242611582,0.606529,36081895,0.0902047,78693477,0.393467,14796645000,73.9832,0.5,modulo,osm_cellids_200M_uint64.ds,200000000
city128_low,0,9,0.999993,242611582,0.606529,36081895,0.0902047,78693477,0.393467,11559240000,57.7962,0.5,fast_modulo,osm_cellids_200M_uint64.ds,200000000
city128_low,0,9,0.999993,242611582,0.606529,36081895,0.0902047,78693477,0.393467,11884209000,59.421,0.5,branchless_fast_modulo,osm_cellids_200M_uint64.ds,200000000
city128_upp,0,8,1.00038,242660088,0.60665,36105935,0.0902648,78766023,0.39383,11707191000,58.536,0.5,fastrange32,osm_cellids_200M_uint64.ds,200000000
city128_upp,0,9,1.00003,242610089,0.606525,36073449,0.0901836,78683538,0.393418,11885503000,59.4275,0.5,fastrange64,osm_cellids_200M_uint64.ds,200000000
city128_upp,0,9,1.00009,242622360,0.606556,36086067,0.0902152,78708427,0.393542,16105150000,80.5258,0.5,modulo,osm_cellids_200M_uint64.ds,200000000
city128_upp,0,9,1.00009,242622360,0.606556,36086067,0.0902152,78708427,0.393542,11917105000,59.5855,0.5,fast_modulo,osm_cellids_200M_uint64.ds,200000000
city128_upp,0,9,1.00009,242622360,0.606556,36086067,0.0902152,78708427,0.393542,11743147000,58.7157,0.5,branchless_fast_modulo,osm_cellids_200M_uint64.ds,200000000
city128_xor,0,9,1.00043,242665751,0.606664,36109067,0.0902727,78774818,0.393874,11725673000,58.6284,0.5,fastrange32,osm_cellids_200M_uint64.ds,200000000
city128_xor,0,9,0.999945,242607308,0.606518,36081187,0.090203,78688495,0.393442,11931455000,59.6573,0.5,fastrange64,osm_cellids_200M_uint64.ds,200000000
city128_xor,0,9,0.999952,242605467,0.606514,36077997,0.090195,78683464,0.393417,16339672000,81.6984,0.5,modulo,osm_cellids_200M_uint64.ds,200000000
city128_xor,0,9,0.999952,242605467,0.606514,36077997,0.090195,78683464,0.393417,12055672000,60.2784,0.5,fast_modulo,osm_cellids_200M_uint64.ds,200000000
city128_xor,0,9,0.999952,242605467,0.606514,36077997,0.090195,78683464,0.393417,11862637000,59.3132,0.5,branchless_fast_modulo,osm_cellids_200M_uint64.ds,200000000
city128_city,0,8,1.00038,242658733,0.606647,36104819,0.090262,78763552,0.393818,12050364000,60.2518,0.5,fastrange32,osm_cellids_200M_uint64.ds,200000000
city128_city,0,8,0.999997,242613558,0.606534,36084748,0.0902119,78698306,0.393492,12085671000,60.4284,0.5,fastrange64,osm_cellids_200M_uint64.ds,200000000
city128_city,0,9,1.00002,242617621,0.606544,36088651,0.0902216,78706272,0.393531,16909464000,84.5473,0.5,modulo,osm_cellids_200M_uint64.ds,200000000
city128_city,0,9,1.00002,242617621,0.606544,36088651,0.0902216,78706272,0.393531,13835961000,69.1798,0.5,fast_modulo,osm_cellids_200M_uint64.ds,200000000
city128_city,0,9,1.00002,242617621,0.606544,36088651,0.0902216,78706272,0.393531,13943438000,69.7172,0.5,branchless_fast_modulo,osm_cellids_200M_uint64.ds,200000000
meow64_low,0,9,1.0004,242660753,0.606652,36106318,0.0902658,78767071,0.393835,33821991000,169.11,0.5,fastrange32,osm_cellids_200M_uint64.ds,200000000
meow64_low,0,9,1.00003,242615182,0.606538,36082577,0.0902064,78697759,0.393489,34011650000,170.058,0.5,fastrange64,osm_cellids_200M_uint64.ds,200000000
meow64_low,0,9,1.00002,242617763,0.606544,36089453,0.0902236,78707216,0.393536,35999829000,179.999,0.5,modulo,osm_cellids_200M_uint64.ds,200000000
meow64_low,0,9,1.00002,242617763,0.606544,36089453,0.0902236,78707216,0.393536,34314704000,171.574,0.5,fast_modulo,osm_cellids_200M_uint64.ds,200000000
meow64_low,0,9,1.00002,242617763,0.606544,36089453,0.0902236,78707216,0.393536,34425504000,172.128,0.5,branchless_fast_modulo,osm_cellids_200M_uint64.ds,200000000
meow64_upp,0,9,1.00046,242669094,0.606673,36110640,0.0902766,78779734,0.393899,33934518000,169.673,0.5,fastrange32,osm_cellids_200M_uint64.ds,200000000
meow64_upp,0,8,0.999942,242602364,0.606506,36073747,0.0901844,78676111,0.393381,34138402000,170.692,0.5,fastrange64,osm_cellids_200M_uint64.ds,200000000
meow64_upp,0,9,0.999926,242603022,0.606508,36077484,0.0901937,78680506,0.393403,35984526000,179.923,0.5,modulo,osm_cellids_200M_uint64.ds,200000000
meow64_upp,0,9,0.999926,242603022,0.606508,36077484,0.0901937,78680506,0.393403,34356509000,171.783,0.5,fast_modulo,osm_cellids_200M_uint64.ds,200000000
meow64_upp,0,9,0.999926,242603022,0.606508,36077484,0.0901937,78680506,0.393403,34898581000,174.493,0.5,branchless_fast_modulo,osm_cellids_200M_uint64.ds,200000000
uniform_random,0,2,0.935445,612505722,0.765632,12505722,0.0156322,25011444,0.125057,50678464000,253.392,0.25,do_nothing,osm_cellids_200M_uint64.ds,200000000
mult64,0,7,1.00375,623631687,0.77954,21647962,0.02706,45279649,0.226398,11618085000,58.0904,0.25,fastrange32,osm_cellids_200M_uint64.ds,200000000
mult64,0,7,0.99997,623035750,0.778795,21195656,0.0264946,44231406,0.221157,11515269000,57.5763,0.25,fastrange64,osm_cellids_200M_uint64.ds,200000000
mult64,0,9,1.11799,642606580,0.803258,36079595,0.0450995,78686175,0.393431,12052895000,60.2645,0.25,modulo,osm_cellids_200M_uint64.ds,200000000
mult64,0,9,1.11799,642606580,0.803258,36079595,0.0450995,78686175,0.393431,10482724000,52.4136,0.25,fast_modulo,osm_cellids_200M_uint64.ds,200000000
mult64,0,9,1.11799,642606580,0.803258,36079595,0.0450995,78686175,0.393431,8681802000,43.409,0.25,branchless_fast_modulo,osm_cellids_200M_uint64.ds,200000000
fibo64,0,7,1.00372,623627311,0.779534,21646427,0.027058,45273738,0.226369,11943445000,59.7172,0.25,fastrange32,osm_cellids_200M_uint64.ds,200000000
fibo64,0,7,0.999999,623040663,0.778801,21199386,0.0264992,44240049,0.2212,10127332000,50.6367,0.25,fastrange64,osm_cellids_200M_uint64.ds,200000000
fibo64,0,9,1.11799,642606854,0.803259,36078543,0.0450982,78685397,0.393427,11592098000,57.9605,0.25,modulo,osm_cellids_200M_uint64.ds,200000000
fibo64,0,9,1.11799,642606854,0.803259,36078543,0.0450982,78685397,0.393427,10469842000,52.3492,0.25,fast_modulo,osm_cellids_200M_uint64.ds,200000000
fibo64,0,9,1.11799,642606854,0.803259,36078543,0.0450982,78685397,0.393427,9557616000,47.7881,0.25,branchless_fast_modulo,osm_cellids_200M_uint64.ds,200000000
fibo_prime64,0,7,1.00372,623627311,0.779534,21646427,0.027058,45273738,0.226369,11573467000,57.8673,0.25,fastrange32,osm_cellids_200M_uint64.ds,200000000
fibo_prime64,0,7,0.999999,623040663,0.778801,21199386,0.0264992,44240049,0.2212,9733945000,48.6697,0.25,fastrange64,osm_cellids_200M_uint64.ds,200000000
fibo_prime64,0,9,1.11799,642606854,0.803259,36078543,0.0450982,78685397,0.393427,10854626000,54.2731,0.25,modulo,osm_cellids_200M_uint64.ds,200000000
fibo_prime64,0,9,1.11799,642606854,0.803259,36078543,0.0450982,78685397,0.393427,10634710000,53.1735,0.25,fast_modulo,osm_cellids_200M_uint64.ds,200000000
fibo_prime64,0,9,1.11799,642606854,0.803259,36078543,0.0450982,78685397,0.393427,8820956000,44.1048,0.25,branchless_fast_modulo,osm_cellids_200M_uint64.ds,200000000
multadd64,0,7,1.00098,623191570,0.778989,21311021,0.0266388,44502591,0.222513,10615993000,53.08,0.25,fastrange32,osm_cellids_200M_uint64.ds,200000000
multadd64,0,7,0.999987,623038338,0.778798,21197815,0.0264973,44236153,0.221181,9470141000,47.3507,0.25,fastrange64,osm_cellids_200M_uint64.ds,200000000
multadd64,0,7,1.00004,623047552,0.778809,21205257,0.0265066,44252809,0.221264,12219785000,61.0989,0.25,modulo,osm_cellids_200M_uint64.ds,200000000
multadd64,0,7,1.00004,623047552,0.778809,21205257,0.0265066,44252809,0.221264,9450613000,47.2531,0.25,fast_modulo,osm_cellids_200M_uint64.ds,200000000
multadd64,0,7,1.00004,623047552,0.778809,21205257,0.0265066,44252809,0.221264,15771438000,78.8572,0.25,branchless_fast_modulo,osm_cellids_200M_uint64.ds,200000000
mult64_shift62,0,7,1.00099,623194122,0.778993,21313076,0.0266413,44507198,0.222536,17636958000,88.1848,0.25,fastrange32,osm_cellids_200M_uint64.ds,200000000
mult64_shift62,0,11,1.32285,673570753,0.841963,52844786,0.066056,126415539,0.632078,5509962000,27.5498,0.25,fastrange64,osm_cellids_200M_uint64.ds,200000000
mult64_shift62,0,7,0.999992,623039089,0.778799,21198054,0.0264976,44237143,0.221186,12971789000,64.8589,0.25,modulo,osm_cellids_200M_uint64.ds,200000000
mult64_shift62,0,7,0.999992,623039089,0.778799,21198054,0.0264976,44237143,0.221186,11006915000,55.0346,0.25,fast_modulo,osm_cellids_200M_uint64.ds,200000000
mult64_shift62,0,7,0.999992,623039089,0.778799,21198054,0.0264976,44237143,0.221186,10234366000,51.1718,0.25,branchless_fast_modulo,osm_cellids_200M_uint64.ds,200000000
fibo64_shift62,0,7,1.00102,623197410,0.778997,21315155,0.0266439,44512565,0.222563,11313780000,56.5689,0.25,fastrange32,osm_cellids_200M_uint64.ds,200000000
fibo64_shift62,0,11,1.32283,673569043,0.841961,52846019,0.0660575,126415062,0.632075,5188560000,25.9428,0.25,fastrange64,osm_cellids_200M_uint64.ds,200000000
fibo64_shift62,0,7,0.999994,623041473,0.778802,21201925,0.0265024,44243398,0.221217,13583936000,67.9197,0.25,modulo,osm_cellids_200M_uint64.ds,200000000
fibo64_shift62,0,7,0.999994,623041473,0.778802,21201925,0.0265024,44243398,0.221217,10338428000,51.6921,0.25,fast_modulo,osm_cellids_200M_uint64.ds,200000000
fibo64_shift62,0,7,0.999994,623041473,0.778802,21201925,0.0265024,44243398,0.221217,9279643000,46.3982,0.25,branchless_fast_modulo,osm_cellids_200M_uint64.ds,200000000
fibo_prime64_shift62,0,7,1.00102,623197410,0.778997,21315155,0.0266439,44512565,0.222563,11002587000,55.0129,0.25,fastrange32,osm_cellids_200M_uint64.ds,200000000
fibo_prime64_shift62,0,11,1.32283,673569043,0.841961,52846019,0.0660575,126415062,0.632075,5099825000,25.4991,0.25,fastrange64,osm_cellids_200M_uint64.ds,200000000
fibo_prime64_shift62,0,7,0.999994,623041473,0.778802,21201925,0.0265024,44243398,0.221217,12883881000,64.4194,0.25,modulo,osm_cellids_200M_uint64.ds,200000000
fibo_prime64_shift62,0,7,0.999994,623041473,0.778802,21201925,0.0265024,44243398,0.221217,13858430000,69.2921,0.25,fast_modulo,osm_cellids_200M_uint64.ds,200000000
fibo_prime64_shift62,0,7,0.999994,623041473,0.778802,21201925,0.0265024,44243398,0.221217,17874311000,89.3716,0.25,branchless_fast_modulo,osm_cellids_200M_uint64.ds,200000000
multadd64_shift62,0,8,1.00103,623199825,0.779,21316506,0.0266456,44516331,0.222582,11634843000,58.1742,0.25,fastrange32,osm_cellids_200M_uint64.ds,200000000
multadd64_shift62,0,11,1.32293,673580491,0.841976,52848919,0.0660611,126429410,0.632147,6381612000,31.9081,0.25,fastrange64,osm_cellids_200M_uint64.ds,200000000
multadd64_shift62,0,7,1.00002,623044637,0.778806,21202282,0.0265029,44246919,0.221235,15915983000,79.5799,0.25,modulo,osm_cellids_200M_uint64.ds,200000000
multadd64_shift62,0,7,1.00002,623044637,0.778806,21202282,0.0265029,44246919,0.221235,9901750000,49.5088,0.25,fast_modulo,osm_cellids_200M_uint64.ds,200000000
multadd64_shift62,0,7,1.00002,623044637,0.778806,21202282,0.0265029,44246919,0.221235,24449484000,122.247,0.25,branchless_fast_modulo,osm_cellids_200M_uint64.ds,200000000
murmur3_128_low,0,7,1.00103,623199630,0.779,21317133,0.0266464,44516763,0.222584,15264570000,76.3228,0.25,fastrange32,osm_cellids_200M_uint64.ds,200000000
murmur3_128_low,0,8,0.999998,623041653,0.778802,21201118,0.0265014,44242771,0.221214,14958116000,74.7906,0.25,fastrange64,osm_cellids_200M_uint64.ds,200000000
murmur3_128_low,0,7,0.999955,623032893,0.778791,21192222,0.0264903,44225115,0.221126,20222863000,101.114,0.25,modulo,osm_cellids_200M_uint64.ds,200000000
murmur3_128_low,0,7,0.999955,623032893,0.778791,21192222,0.0264903,44225115,0.221126,15475406000,77.377,0.25,fast_modulo,osm_cellids_200M_uint64.ds,200000000
murmur3_128_low,0,7,0.999955,623032893,0.778791,21192222,0.0264903,44225115,0.221126,14713537000,73.5677,0.25,branchless_fast_modulo,osm_cellids_200M_uint64.ds,200000000
murmur3_128_upp,0,8,1.00104,623201277,0.779002,21317625,0.026647,44518902,0.222595,15500841000,77.5042,0.25,fastrange32,osm_cellids_200M_uint64.ds,200000000
murmur3_128_upp,0,7,1.00001,623042537,0.778803,21200373,0.0265005,44242910,0.221215,15756551000,78.7828,0.25,fastrange64,osm_cellids_200M_uint64.ds,200000000
murmur3_128_upp,0,7,1.00005,623047742,0.77881,21204219,0.0265053,44251961,0.22126,21143567000,105.718,0.25,modulo,osm_cellids_200M_uint64.ds,200000000
murmur3_128_upp,0,7,1.00005,623047742,0.77881,21204219,0.0265053,44251961,0.22126,16409268000,82.0463,0.25,fast_modulo,osm_cellids_200M_uint64.ds,200000000
murmur3_128_upp,0,7,1.00005,623047742,0.77881,21204219,0.0265053,44251961,0.22126,14992015000,74.9601,0.25,branchless_fast_modulo,osm_cellids_200M_uint64.ds,200000000
murmur3_128_xor,0,7,1.00095,623187355,0.778984,21307738,0.0266347,44495093,0.222475,14355801000,71.779,0.25,fastrange32,osm_cellids_200M_uint64.ds,200000000
