hash,nanoseconds_total,nanoseconds_per_key,load_factor,reducer,dataset
multadd64,383675000,1.91838,0.5,fast_modulo,books_200M_uint32.ds
multadd64,404143000,2.02072,0.5,branchless_fast_modulo,books_200M_uint32.ds
mult64_shift61,408922000,2.04461,0.5,do_nothing,books_200M_uint32.ds
mult64_shift61,214156000,1.07078,0.5,fastrange32,books_200M_uint32.ds
mult64_shift61,411488000,2.05744,0.5,fastrange64,books_200M_uint32.ds
mult64_shift61,1668133000,8.34067,0.5,modulo,books_200M_uint32.ds
mult64_shift61,426013000,2.13007,0.5,fast_modulo,books_200M_uint32.ds
mult64_shift61,343047000,1.71524,0.5,branchless_fast_modulo,books_200M_uint32.ds
fibo64_shift61,410990000,2.05495,0.5,do_nothing,books_200M_uint32.ds
fibo64_shift61,209742000,1.04871,0.5,fastrange32,books_200M_uint32.ds
fibo64_shift61,413176000,2.06588,0.5,fastrange64,books_200M_uint32.ds
fibo64_shift61,1666253000,8.33127,0.5,modulo,books_200M_uint32.ds
fibo64_shift61,442910000,2.21455,0.5,fast_modulo,books_200M_uint32.ds
fibo64_shift61,406868000,2.03434,0.5,branchless_fast_modulo,books_200M_uint32.ds
fibo_prime64_shift61,411729000,2.05865,0.5,do_nothing,books_200M_uint32.ds
fibo_prime64_shift61,217050000,1.08525,0.5,fastrange32,books_200M_uint32.ds
fibo_prime64_shift61,406383000,2.03192,0.5,fastrange64,books_200M_uint32.ds
fibo_prime64_shift61,1699870000,8.49935,0.5,modulo,books_200M_uint32.ds
fibo_prime64_shift61,325397000,1.62699,0.5,fast_modulo,books_200M_uint32.ds
fibo_prime64_shift61,339547000,1.69774,0.5,branchless_fast_modulo,books_200M_uint32.ds
multadd64_shift61,733565000,3.66783,0.5,do_nothing,books_200M_uint32.ds
multadd64_shift61,429075000,2.14538,0.5,fastrange32,books_200M_uint32.ds
multadd64_shift61,730677000,3.65339,0.5,fastrange64,books_200M_uint32.ds
multadd64_shift61,2173674000,10.8684,0.5,modulo,books_200M_uint32.ds
multadd64_shift61,535832000,2.67916,0.5,fast_modulo,books_200M_uint32.ds
multadd64_shift61,572257000,2.86129,0.5,branchless_fast_modulo,books_200M_uint32.ds
murmur3_128_low,1177763000,5.88882,0.5,do_nothing,books_200M_uint32.ds
murmur3_128_low,1082115000,5.41058,0.5,fastrange32,books_200M_uint32.ds
murmur3_128_low,1238506000,6.19253,0.5,fastrange64,books_200M_uint32.ds
murmur3_128_low,2451506000,12.2575,0.5,modulo,books_200M_uint32.ds
murmur3_128_low,1489187000,7.44594,0.5,fast_modulo,books_200M_uint32.ds
murmur3_128_low,1546428000,7.73214,0.5,branchless_fast_modulo,books_200M_uint32.ds
murmur3_128_upp,1129363000,5.64682,0.5,do_nothing,books_200M_uint32.ds
murmur3_128_upp,1096442000,5.48221,0.5,fastrange32,books_200M_uint32.ds
murmur3_128_upp,1236922000,6.18461,0.5,fastrange64,books_200M_uint32.ds
murmur3_128_upp,2549010000,12.7451,0.5,modulo,books_200M_uint32.ds
murmur3_128_upp,1515928000,7.57964,0.5,fast_modulo,books_200M_uint32.ds
murmur3_128_upp,1308240000,6.5412,0.5,branchless_fast_modulo,books_200M_uint32.ds
murmur3_128_xor,1181993000,5.90997,0.5,do_nothing,books_200M_uint32.ds
murmur3_128_xor,1130308000,5.65154,0.5,fastrange32,books_200M_uint32.ds
murmur3_128_xor,1331116000,6.65558,0.5,fastrange64,books_200M_uint32.ds
murmur3_128_xor,2571338000,12.8567,0.5,modulo,books_200M_uint32.ds
murmur3_128_xor,1548637000,7.74319,0.5,fast_modulo,books_200M_uint32.ds
murmur3_128_xor,1622986000,8.11493,0.5,branchless_fast_modulo,books_200M_uint32.ds
murmur3_128_city,1462652000,7.31326,0.5,do_nothing,books_200M_uint32.ds
murmur3_128_city,1404421000,7.02211,0.5,fastrange32,books_200M_uint32.ds
murmur3_128_city,1576736000,7.88368,0.5,fastrange64,books_200M_uint32.ds
murmur3_128_city,2710610000,13.5531,0.5,modulo,books_200M_uint32.ds
murmur3_128_city,1787391000,8.93696,0.5,fast_modulo,books_200M_uint32.ds
murmur3_128_city,1865723000,9.32862,0.5,branchless_fast_modulo,books_200M_uint32.ds
murmur3_fin64,459226000,2.29613,0.5,do_nothing,books_200M_uint32.ds
murmur3_fin64,325077000,1.62539,0.5,fastrange32,books_200M_uint32.ds
murmur3_fin64,467575000,2.33788,0.5,fastrange64,books_200M_uint32.ds
murmur3_fin64,1736465000,8.68233,0.5,modulo,books_200M_uint32.ds
murmur3_fin64,413347000,2.06674,0.5,fast_modulo,books_200M_uint32.ds
murmur3_fin64,472497000,2.36249,0.5,branchless_fast_modulo,books_200M_uint32.ds
xxh64,781626000,3.90813,0.5,do_nothing,books_200M_uint32.ds
xxh64,686516000,3.43258,0.5,fastrange32,books_200M_uint32.ds
xxh64,817601000,4.08801,0.5,fastrange64,books_200M_uint32.ds
xxh64,2021185000,10.1059,0.5,modulo,books_200M_uint32.ds
xxh64,802350000,4.01175,0.5,fast_modulo,books_200M_uint32.ds
xxh64,870832000,4.35416,0.5,branchless_fast_modulo,books_200M_uint32.ds
xxh3,714821000,3.57411,0.5,do_nothing,books_200M_uint32.ds
xxh3,626959000,3.1348,0.5,fastrange32,books_200M_uint32.ds
xxh3,764025000,3.82013,0.5,fastrange64,books_200M_uint32.ds
xxh3,1919003000,9.59502,0.5,modulo,books_200M_uint32.ds
xxh3,716766000,3.58383,0.5,fast_modulo,books_200M_uint32.ds
xxh3,771762000,3.85881,0.5,branchless_fast_modulo,books_200M_uint32.ds
xxh3_128_low,851845000,4.25923,0.5,do_nothing,books_200M_uint32.ds
xxh3_128_low,737686000,3.68843,0.5,fastrange32,books_200M_uint32.ds
xxh3_128_low,858401000,4.29201,0.5,fastrange64,books_200M_uint32.ds
xxh3_128_low,2099739000,10.4987,0.5,modulo,books_200M_uint32.ds
xxh3_128_low,838723000,4.19362,0.5,fast_modulo,books_200M_uint32.ds
xxh3_128_low,914225000,4.57113,0.5,branchless_fast_modulo,books_200M_uint32.ds
xxh3_128_upp,800954000,4.00477,0.5,do_nothing,books_200M_uint32.ds
xxh3_128_upp,743011000,3.71506,0.5,fastrange32,books_200M_uint32.ds
xxh3_128_upp,838216000,4.19108,0.5,fastrange64,books_200M_uint32.ds
xxh3_128_upp,2064672000,10.3234,0.5,modulo,books_200M_uint32.ds
xxh3_128_upp,835241000,4.17621,0.5,fast_modulo,books_200M_uint32.ds
xxh3_128_upp,894727000,4.47364,0.5,branchless_fast_modulo,books_200M_uint32.ds
xxh3_128_xor,854944000,4.27472,0.5,do_nothing,books_200M_uint32.ds
xxh3_128_xor,730851000,3.65426,0.5,fastrange32,books_200M_uint32.ds
xxh3_128_xor,878641000,4.39321,0.5,fastrange64,books_200M_uint32.ds
xxh3_128_xor,2110977000,10.5549,0.5,modulo,books_200M_uint32.ds
xxh3_128_xor,878749000,4.39375,0.5,fast_modulo,books_200M_uint32.ds
xxh3_128_xor,925246000,4.62623,0.5,branchless_fast_modulo,books_200M_uint32.ds
xxh3_128_city,1081878000,5.40939,0.5,do_nothing,books_200M_uint32.ds
xxh3_128_city,1004761000,5.02381,0.5,fastrange32,books_200M_uint32.ds
xxh3_128_city,1207905000,6.03953,0.5,fastrange64,books_200M_uint32.ds
xxh3_128_city,2293766000,11.4688,0.5,modulo,books_200M_uint32.ds
xxh3_128_city,1120027000,5.60014,0.5,fast_modulo,books_200M_uint32.ds
xxh3_128_city,1215673000,6.07837,0.5,branchless_fast_modulo,books_200M_uint32.ds
tabulation_small64,627622000,3.13811,0.5,do_nothing,books_200M_uint32.ds
tabulation_small64,539553000,2.69777,0.5,fastrange32,books_200M_uint32.ds
tabulation_small64,652461000,3.26231,0.5,fastrange64,books_200M_uint32.ds
tabulation_small64,1904567000,9.52284,0.5,modulo,books_200M_uint32.ds
tabulation_small64,741842000,3.70921,0.5,fast_modulo,books_200M_uint32.ds
tabulation_small64,689436000,3.44718,0.5,branchless_fast_modulo,books_200M_uint32.ds
tabulation_large64,630875000,3.15438,0.5,do_nothing,books_200M_uint32.ds
tabulation_large64,530774000,2.65387,0.5,fastrange32,books_200M_uint32.ds
tabulation_large64,651968000,3.25984,0.5,fastrange64,books_200M_uint32.ds
tabulation_large64,1955956000,9.77978,0.5,modulo,books_200M_uint32.ds
tabulation_large64,693435000,3.46718,0.5,fast_modulo,books_200M_uint32.ds
tabulation_large64,674724000,3.37362,0.5,branchless_fast_modulo,books_200M_uint32.ds
city64,524875000,2.62438,0.5,do_nothing,books_200M_uint32.ds
city64,468996000,2.34498,0.5,fastrange32,books_200M_uint32.ds
city64,570403000,2.85202,0.5,fastrange64,books_200M_uint32.ds
city64,1851981000,9.25991,0.5,modulo,books_200M_uint32.ds
city64,590565000,2.95283,0.5,fast_modulo,books_200M_uint32.ds
city64,676985000,3.38493,0.5,branchless_fast_modulo,books_200M_uint32.ds
city128_low,1053016000,5.26508,0.5,do_nothing,books_200M_uint32.ds
city128_low,997623000,4.98812,0.5,fastrange32,books_200M_uint32.ds
city128_low,1135529000,5.67765,0.5,fastrange64,books_200M_uint32.ds
city128_low,2381921000,11.9096,0.5,modulo,books_200M_uint32.ds
city128_low,1133207000,5.66604,0.5,fast_modulo,books_200M_uint32.ds
city128_low,1241141000,6.20571,0.5,branchless_fast_modulo,books_200M_uint32.ds
city128_upp,1299617000,6.49809,0.5,do_nothing,books_200M_uint32.ds
city128_upp,1266826000,6.33413,0.5,fastrange32,books_200M_uint32.ds
city128_upp,1401328000,7.00664,0.5,fastrange64,books_200M_uint32.ds
city128_upp,2681622000,13.4081,0.5,modulo,books_200M_uint32.ds
city128_upp,1437957000,7.18979,0.5,fast_modulo,books_200M_uint32.ds
city128_upp,1511170000,7.55585,0.5,branchless_fast_modulo,books_200M_uint32.ds
city128_xor,1343831000,6.71916,0.5,do_nothing,books_200M_uint32.ds
city128_xor,1312192000,6.56096,0.5,fastrange32,books_200M_uint32.ds
city128_xor,1438032000,7.19016,0.5,fastrange64,books_200M_uint32.ds
city128_xor,2732536000,13.6627,0.5,modulo,books_200M_uint32.ds
city128_xor,1475190000,7.37595,0.5,fast_modulo,books_200M_uint32.ds
city128_xor,1565455000,7.82728,0.5,branchless_fast_modulo,books_200M_uint32.ds
city128_city,1641457000,8.20729,0.5,do_nothing,books_200M_uint32.ds
city128_city,1612220000,8.0611,0.5,fastrange32,books_200M_uint32.ds
city128_city,1767113000,8.83557,0.5,fastrange64,books_200M_uint32.ds
city128_city,3097168000,15.4858,0.5,modulo,books_200M_uint32.ds
city128_city,1876415000,9.38208,0.5,fast_modulo,books_200M_uint32.ds
city128_city,1942894000,9.71447,0.5,branchless_fast_modulo,books_200M_uint32.ds
meow64_low,4068286000,20.3414,0.5,do_nothing,books_200M_uint32.ds
meow64_low,4105897000,20.5295,0.5,fastrange32,books_200M_uint32.ds
meow64_low,4289009000,21.445,0.5,fastrange64,books_200M_uint32.ds
meow64_low,5995705000,29.9785,0.5,modulo,books_200M_uint32.ds
meow64_low,4422566000,22.1128,0.5,fast_modulo,books_200M_uint32.ds
meow64_low,4559316000,22.7966,0.5,branchless_fast_modulo,books_200M_uint32.ds
meow64_upp,4119451000,20.5973,0.5,do_nothing,books_200M_uint32.ds
meow64_upp,4172231000,20.8612,0.5,fastrange32,books_200M_uint32.ds
meow64_upp,4362037000,21.8102,0.5,fastrange64,books_200M_uint32.ds
meow64_upp,6001572000,30.0079,0.5,modulo,books_200M_uint32.ds
meow64_upp,4462120000,22.3106,0.5,fast_modulo,books_200M_uint32.ds
meow64_upp,4640441000,23.2022,0.5,branchless_fast_modulo,books_200M_uint32.ds
mult64,356953000,1.78477,0.25,do_nothing,books_200M_uint32.ds
mult64,193308000,0.96654,0.25,fastrange32,books_200M_uint32.ds
mult64,345032000,1.72516,0.25,fastrange64,books_200M_uint32.ds
mult64,1624575000,8.12288,0.25,modulo,books_200M_uint32.ds
mult64,296785000,1.48393,0.25,fast_modulo,books_200M_uint32.ds
mult64,293650000,1.46825,0.25,branchless_fast_modulo,books_200M_uint32.ds
fibo64,347334000,1.73667,0.25,do_nothing,books_200M_uint32.ds
fibo64,177939000,0.889695,0.25,fastrange32,books_200M_uint32.ds
fibo64,352304000,1.76152,0.25,fastrange64,books_200M_uint32.ds
fibo64,1629299000,8.1465,0.25,modulo,books_200M_uint32.ds
fibo64,287989000,1.43995,0.25,fast_modulo,books_200M_uint32.ds
fibo64,305413000,1.52707,0.25,branchless_fast_modulo,books_200M_uint32.ds
fibo_prime64,353567000,1.76784,0.25,do_nothing,books_200M_uint32.ds
fibo_prime64,186443000,0.932215,0.25,fastrange32,books_200M_uint32.ds
fibo_prime64,351191000,1.75596,0.25,fastrange64,books_200M_uint32.ds
fibo_prime64,1625342000,8.12671,0.25,modulo,books_200M_uint32.ds
fibo_prime64,270389000,1.35195,0.25,fast_modulo,books_200M_uint32.ds
fibo_prime64,289564000,1.44782,0.25,branchless_fast_modulo,books_200M_uint32.ds
multadd64,563353000,2.81677,0.25,do_nothing,books_200M_uint32.ds
multadd64,343788000,1.71894,0.25,fastrange32,books_200M_uint32.ds
multadd64,576897000,2.88449,0.25,fastrange64,books_200M_uint32.ds
multadd64,1849165000,9.24583,0.25,modulo,books_200M_uint32.ds
multadd64,373845000,1.86923,0.25,fast_modulo,books_200M_uint32.ds
multadd64,401381000,2.00691,0.25,branchless_fast_modulo,books_200M_uint32.ds
mult64_shift62,408485000,2.04243,0.25,do_nothing,books_200M_uint32.ds
mult64_shift62,219008000,1.09504,0.25,fastrange32,books_200M_uint32.ds
mult64_shift62,409105000,2.04553,0.25,fastrange64,books_200M_uint32.ds
mult64_shift62,1672827000,8.36414,0.25,modulo,books_200M_uint32.ds
mult64_shift62,428348000,2.14174,0.25,fast_modulo,books_200M_uint32.ds
mult64_shift62,331893000,1.65947,0.25,branchless_fast_modulo,books_200M_uint32.ds
fibo64_shift62,416186000,2.08093,0.25,do_nothing,books_200M_uint32.ds
fibo64_shift62,209049000,1.04525,0.25,fastrange32,books_200M_uint32.ds
fibo64_shift62,406327000,2.03164,0.25,fastrange64,books_200M_uint32.ds
fibo64_shift62,1674367000,8.37184,0.25,modulo,books_200M_uint32.ds
fibo64_shift62,434404000,2.17202,0.25,fast_modulo,books_200M_uint32.ds
fibo64_shift62,407901000,2.03951,0.25,branchless_fast_modulo,books_200M_uint32.ds
fibo_prime64_shift62,406715000,2.03358,0.25,do_nothing,books_200M_uint32.ds
fibo_prime64_shift62,221309000,1.10655,0.25,fastrange32,books_200M_uint32.ds
fibo_prime64_shift62,405654000,2.02827,0.25,fastrange64,books_200M_uint32.ds
fibo_prime64_shift62,1702225000,8.51113,0.25,modulo,books_200M_uint32.ds
fibo_prime64_shift62,317436000,1.58718,0.25,fast_modulo,books_200M_uint32.ds
fibo_prime64_shift62,333093000,1.66547,0.25,branchless_fast_modulo,books_200M_uint32.ds
multadd64_shift62,736426000,3.68213,0.25,do_nothing,books_200M_uint32.ds
multadd64_shift62,417746000,2.08873,0.25,fastrange32,books_200M_uint32.ds
multadd64_shift62,732733000,3.66367,0.25,fastrange64,books_200M_uint32.ds
multadd64_shift62,2171179000,10.8559,0.25,modulo,books_200M_uint32.ds
multadd64_shift62,536237000,2.68119,0.25,fast_modulo,books_200M_uint32.ds
multadd64_shift62,567687000,2.83844,0.25,branchless_fast_modulo,books_200M_uint32.ds
murmur3_128_low,1184957000,5.92479,0.25,do_nothing,books_200M_uint32.ds
murmur3_128_low,1078499000,5.3925,0.25,fastrange32,books_200M_uint32.ds
murmur3_128_low,1234522000,6.17261,0.25,fastrange64,books_200M_uint32.ds
murmur3_128_low,2456264000,12.2813,0.25,modulo,books_200M_uint32.ds
murmur3_128_low,1490975000,7.45488,0.25,fast_modulo,books_200M_uint32.ds
murmur3_128_low,1551304000,7.75652,0.25,branchless_fast_modulo,books_200M_uint32.ds
murmur3_128_upp,1129906000,5.64953,0.25,do_nothing,books_200M_uint32.ds
murmur3_128_upp,1083978000,5.41989,0.25,fastrange32,books_200M_uint32.ds
murmur3_128_upp,1244827000,6.22414,0.25,fastrange64,books_200M_uint32.ds
murmur3_128_upp,2554799000,12.774,0.25,modulo,books_200M_uint32.ds
murmur3_128_upp,1514923000,7.57462,0.25,fast_modulo,books_200M_uint32.ds
murmur3_128_upp,1303059000,6.5153,0.25,branchless_fast_modulo,books_200M_uint32.ds
murmur3_128_xor,1180469000,5.90235,0.25,do_nothing,books_200M_uint32.ds
murmur3_128_xor,1126021000,5.63011,0.25,fastrange32,books_200M_uint32.ds
murmur3_128_xor,1322966000,6.61483,0.25,fastrange64,books_200M_uint32.ds
murmur3_128_xor,2551661000,12.7583,0.25,modulo,books_200M_uint32.ds
murmur3_128_xor,1541379000,7.7069,0.25,fast_modulo,books_200M_uint32.ds
murmur3_128_xor,1622529000,8.11265,0.25,branchless_fast_modulo,books_200M_uint32.ds
murmur3_128_city,1459991000,7.29996,0.25,do_nothing,books_200M_uint32.ds
murmur3_128_city,1397801000,6.98901,0.25,fastrange32,books_200M_uint32.ds
murmur3_128_city,1574224000,7.87112,0.25,fastrange64,books_200M_uint32.ds
murmur3_128_city,2709327000,13.5466,0.25,modulo,books_200M_uint32.ds
murmur3_128_city,1784706000,8.92353,0.25,fast_modulo,books_200M_uint32.ds
murmur3_128_city,1870540000,9.3527,0.25,branchless_fast_modulo,books_200M_uint32.ds
murmur3_fin64,453751000,2.26876,0.25,do_nothing,books_200M_uint32.ds
murmur3_fin64,324524000,1.62262,0.25,fastrange32,books_200M_uint32.ds
murmur3_fin64,462234000,2.31117,0.25,fastrange64,books_200M_uint32.ds
murmur3_fin64,1734436000,8.67218,0.25,modulo,books_200M_uint32.ds
murmur3_fin64,411393000,2.05697,0.25,fast_modulo,books_200M_uint32.ds
murmur3_fin64,469567000,2.34784,0.25,branchless_fast_modulo,books_200M_uint32.ds
xxh64,780857000,3.90429,0.25,do_nothing,books_200M_uint32.ds
xxh64,674118000,3.37059,0.25,fastrange32,books_200M_uint32.ds
xxh64,811929000,4.05965,0.25,fastrange64,books_200M_uint32.ds
xxh64,2020986000,10.1049,0.25,modulo,books_200M_uint32.ds
xxh64,795416000,3.97708,0.25,fast_modulo,books_200M_uint32.ds
xxh64,868790000,4.34395,0.25,branchless_fast_modulo,books_200M_uint32.ds
xxh3,712032000,3.56016,0.25,do_nothing,books_200M_uint32.ds
xxh3,621024000,3.10512,0.25,fastrange32,books_200M_uint32.ds
xxh3,761414000,3.80707,0.25,fastrange64,books_200M_uint32.ds
xxh3,1910740000,9.5537,0.25,modulo,books_200M_uint32.ds
xxh3,710555000,3.55278,0.25,fast_modulo,books_200M_uint32.ds
xxh3,765830000,3.82915,0.25,branchless_fast_modulo,books_200M_uint32.ds
xxh3_128_low,843610000,4.21805,0.25,do_nothing,books_200M_uint32.ds
xxh3_128_low,738236000,3.69118,0.25,fastrange32,books_200M_uint32.ds
xxh3_128_low,848119000,4.2406,0.25,fastrange64,books_200M_uint32.ds
xxh3_128_low,2096172000,10.4809,0.25,modulo,books_200M_uint32.ds
xxh3_128_low,840248000,4.20124,0.25,fast_modulo,books_200M_uint32.ds
xxh3_128_low,909083000,4.54542,0.25,branchless_fast_modulo,books_200M_uint32.ds
xxh3_128_upp,792736000,3.96368,0.25,do_nothing,books_200M_uint32.ds
xxh3_128_upp,735485000,3.67743,0.25,fastrange32,books_200M_uint32.ds
xxh3_128_upp,834036000,4.17018,0.25,fastrange64,books_200M_uint32.ds
xxh3_128_upp,2055160000,10.2758,0.25,modulo,books_200M_uint32.ds
xxh3_128_upp,833526000,4.16763,0.25,fast_modulo,books_200M_uint32.ds
xxh3_128_upp,896571000,4.48286,0.25,branchless_fast_modulo,books_200M_uint32.ds
xxh3_128_xor,846899000,4.2345,0.25,do_nothing,books_200M_uint32.ds
xxh3_128_xor,721652000,3.60826,0.25,fastrange32,books_200M_uint32.ds
xxh3_128_xor,876821000,4.38411,0.25,fastrange64,books_200M_uint32.ds
xxh3_128_xor,2101841000,10.5092,0.25,modulo,books_200M_uint32.ds
xxh3_128_xor,875365000,4.37683,0.25,fast_modulo,books_200M_uint32.ds
xxh3_128_xor,921877000,4.60939,0.25,branchless_fast_modulo,books_200M_uint32.ds
xxh3_128_city,1078500000,5.3925,0.25,do_nothing,books_200M_uint32.ds
xxh3_128_city,991322000,4.95661,0.25,fastrange32,books_200M_uint32.ds
xxh3_128_city,1202399000,6.012,0.25,fastrange64,books_200M_uint32.ds
xxh3_128_city,2289506000,11.4475,0.25,modulo,books_200M_uint32.ds
xxh3_128_city,1115322000,5.57661,0.25,fast_modulo,books_200M_uint32.ds
xxh3_128_city,1213404000,6.06702,0.25,branchless_fast_modulo,books_200M_uint32.ds
tabulation_small64,622856000,3.11428,0.25,do_nothing,books_200M_uint32.ds
tabulation_small64,530483000,2.65242,0.25,fastrange32,books_200M_uint32.ds
tabulation_small64,645619000,3.2281,0.25,fastrange64,books_200M_uint32.ds
tabulation_small64,1899260000,9.4963,0.25,modulo,books_200M_uint32.ds
tabulation_small64,737031000,3.68516,0.25,fast_modulo,books_200M_uint32.ds
tabulation_small64,689732000,3.44866,0.25,branchless_fast_modulo,books_200M_uint32.ds
tabulation_large64,622665000,3.11333,0.25,do_nothing,books_200M_uint32.ds
tabulation_large64,522772000,2.61386,0.25,fastrange32,books_200M_uint32.ds
tabulation_large64,651966000,3.25983,0.25,fastrange64,books_200M_uint32.ds
tabulation_large64,1950614000,9.75307,0.25,modulo,books_200M_uint32.ds
tabulation_large64,676220000,3.3811,0.25,fast_modulo,books_200M_uint32.ds
tabulation_large64,669431000,3.34716,0.25,branchless_fast_modulo,books_200M_uint32.ds
city64,524234000,2.62117,0.25,do_nothing,books_200M_uint32.ds
city64,460901000,2.30451,0.25,fastrange32,books_200M_uint32.ds
city64,561875000,2.80938,0.25,fastrange64,books_200M_uint32.ds
city64,1862114000,9.31057,0.25,modulo,books_200M_uint32.ds
city64,585169000,2.92585,0.25,fast_modulo,books_200M_uint32.ds
city64,658317000,3.29159,0.25,branchless_fast_modulo,books_200M_uint32.ds
city128_low,1045301000,5.22651,0.25,do_nothing,books_200M_uint32.ds
city128_low,993315000,4.96658,0.25,fastrange32,books_200M_uint32.ds
city128_low,1125104000,5.62552,0.25,fastrange64,books_200M_uint32.ds
city128_low,2378502000,11.8925,0.25,modulo,books_200M_uint32.ds
city128_low,1127834000,5.63917,0.25,fast_modulo,books_200M_uint32.ds
city128_low,1234826000,6.17413,0.25,branchless_fast_modulo,books_200M_uint32.ds
city128_upp,1294636000,6.47318,0.25,do_nothing,books_200M_uint32.ds
city128_upp,1263763000,6.31882,0.25,fastrange32,books_200M_uint32.ds
city128_upp,1396771000,6.98386,0.25,fastrange64,books_200M_uint32.ds
city128_upp,2681571000,13.4079,0.25,modulo,books_200M_uint32.ds
city128_upp,1434143000,7.17072,0.25,fast_modulo,books_200M_uint32.ds
city128_upp,1512000000,7.56,0.25,branchless_fast_modulo,books_200M_uint32.ds
city128_xor,1335516000,6.67758,0.25,do_nothing,books_200M_uint32.ds
