dataset,numelements,load_factor,hash,reducer,min,max,std_dev,empty_slots,empty_slots_percent,colliding_slots,colliding_slots_percent,total_colliding_keys,total_colliding_keys_percent,nanoseconds_total,nanoseconds_per_key
books_200M_uint32,199999999,1.000000,city128_xor,fastrange32,0,11,1.000246,73596288,0.367981,52849972,0.264250,126446260,0.632231,14364229788,71.821149
books_200M_uint32,199999999,0.750000,city128_low,branchless_fast_modulo,0,10,0.999964,125959270,0.472347,46225672,0.173346,105518276,0.527591,15061850137,75.309251
books_200M_uint32,199999999,1.000000,city128_xor,fastrange64,0,11,0.999934,73569004,0.367845,52845192,0.264226,126414196,0.632071,14066878956,70.334395
books_200M_uint32,199999999,0.750000,city128_upp,fastrange32,0,9,1.000081,125971487,0.472393,46229192,0.173359,105534013,0.527670,14688680550,73.443403
books_200M_uint32,199999999,1.000000,city128_xor,branchless_fast_modulo,0,11,0.999979,73576540,0.367883,52850683,0.264253,126427223,0.632136,14119161098,70.595806
books_200M_uint32,199999999,0.750000,city128_upp,fastrange64,0,11,0.999893,125955644,0.472334,46226932,0.173351,105515910,0.527580,14670417996,73.352090
books_200M_uint32,199999999,1.000000,city128_city,fastrange32,0,11,1.000306,73596181,0.367981,52844818,0.264224,126440999,0.632205,14487255295,72.436277
books_200M_uint32,199999999,0.750000,city128_upp,branchless_fast_modulo,0,11,0.999994,125965609,0.472371,46232063,0.173370,105531006,0.527655,14760478791,73.802394
books_200M_uint32,199999999,1.000000,city128_city,fastrange64,0,11,0.999989,73578745,0.367894,52852774,0.264264,126431519,0.632158,14324887528,71.624438
books_200M_uint32,199999999,0.750000,city128_xor,fastrange32,0,10,1.000040,125970109,0.472388,46231858,0.173369,105535301,0.527677,14384637065,71.923186
books_200M_uint32,199999999,1.000000,city128_city,branchless_fast_modulo,0,11,1.000043,73582241,0.367911,52853047,0.264265,126435288,0.632176,17894908885,89.474545
books_200M_uint32,199999999,0.750000,city128_xor,fastrange64,0,10,1.000005,125965344,0.472370,46230205,0.173363,105528883,0.527644,13300134234,66.500672
books_200M_uint32,199999999,0.750000,city128_xor,branchless_fast_modulo,0,10,1.000044,125971112,0.472392,46234295,0.173379,105538741,0.527694,13214204055,66.071021
books_200M_uint32,199999999,0.750000,city128_city,fastrange32,0,10,1.000128,125975757,0.472409,46230575,0.173365,105539666,0.527698,13575723247,67.878617
books_200M_uint32,199999999,1.000000,meow64_low,fastrange32,0,11,1.000267,73596442,0.367982,52850977,0.264255,126447419,0.632237,41051776187,205.258882
books_200M_uint32,199999999,0.750000,city128_city,fastrange64,0,10,1.000033,125972132,0.472395,46236998,0.173389,105542464,0.527712,13721968303,68.609842
books_200M_uint32,199999999,0.750000,city128_city,branchless_fast_modulo,0,9,1.000024,125969574,0.472386,46233372,0.173375,105536280,0.527681,16553322227,82.766612
books_200M_uint32,199999999,1.000000,meow64_low,fastrange64,0,11,1.000015,73576213,0.367881,52850136,0.264251,126426349,0.632132,39485840390,197.429203
books_200M_uint32,199999999,0.750000,meow64_low,fastrange32,0,10,1.000168,125979936,0.472425,46233508,0.173376,105546778,0.527734,37705101951,188.525511
books_200M_uint32,199999999,1.000000,meow64_low,branchless_fast_modulo,0,11,1.000034,73577233,0.367886,52849592,0.264248,126426825,0.632134,36119723238,180.598617
books_200M_uint32,199999999,0.750000,meow64_low,fastrange64,0,11,1.000008,125965164,0.472369,46228206,0.173356,105526704,0.527634,37600762533,188.003814
books_200M_uint32,199999999,1.000000,meow64_upp,fastrange32,0,12,1.000274,73596581,0.367983,52848858,0.264244,126445439,0.632227,35442509443,177.212548
books_200M_uint32,199999999,0.750000,meow64_low,branchless_fast_modulo,0,10,0.999990,125964337,0.472366,46230496,0.173364,105528167,0.527641,37805464213,189.027322
books_200M_uint32,199999999,1.000000,meow64_upp,fastrange64,0,11,0.999985,73577905,0.367890,52854680,0.264273,126432585,0.632163,34776746752,173.883735
books_200M_uint32,199999999,0.750000,meow64_upp,fastrange32,0,9,1.000119,125978086,0.472418,46235042,0.173381,105546462,0.527732,36916325295,184.581627
books_200M_uint32,199999999,1.000000,meow64_upp,branchless_fast_modulo,0,11,1.000056,73581947,0.367910,52849244,0.264246,126431191,0.632156,35577889615,177.889449
books_200M_uint32,199999999,1.000000,aqua_low,fastrange32,0,11,1.000231,73592781,0.367964,52846946,0.264235,126439727,0.632199,5473439516,27.367198
books_200M_uint32,199999999,1.000000,aqua_low,fastrange64,0,11,0.999927,73569735,0.367849,52847152,0.264236,126416887,0.632084,5514113714,27.570569
books_200M_uint32,199999999,1.000000,aqua_low,branchless_fast_modulo,0,11,1.000010,73578947,0.367895,52851423,0.264257,126430370,0.632152,5560333561,27.801668
books_200M_uint32,199999999,1.000000,aqua_upp,fastrange32,0,11,1.000269,73596356,0.367982,52849795,0.264249,126446151,0.632231,5398596063,26.992980
books_200M_uint32,199999999,1.000000,aqua_upp,fastrange64,0,10,0.999998,73570337,0.367852,52843036,0.264215,126413373,0.632067,5439996049,27.199980
books_200M_uint32,199999999,1.000000,aqua_upp,branchless_fast_modulo,0,11,0.999974,73572418,0.367862,52846592,0.264233,126419010,0.632095,5620946695,28.104734
books_200M_uint32,199999999,0.750000,meow64_upp,fastrange64,0,10,0.999990,125967064,0.472376,46233462,0.173375,105533860,0.527669,49316080642,246.580404
books_200M_uint32,199999999,0.500000,uniform_random,do_nothing,0,3,0.912859,231480043,0.578700,29629007,0.074073,61109051,0.305545,26134748196,130.673742
books_200M_uint32,199999999,0.500000,mult64,fastrange32,0,6,1.076719,255465846,0.638665,45939862,0.114850,101405709,0.507029,7503815573,37.519078
books_200M_uint32,199999999,0.500000,mult64,fastrange64,0,4,0.989871,243524675,0.608812,39071129,0.097678,82595805,0.412979,8039647192,40.198236
books_200M_uint32,199999999,0.500000,mult64,branchless_fast_modulo,0,3,0.908626,230919386,0.577298,29278723,0.073197,60198110,0.300991,8104652594,40.523263
books_200M_uint32,199999999,0.750000,meow64_upp,branchless_fast_modulo,0,10,0.999981,125964139,0.472366,46230259,0.173363,105527732,0.527639,48431950740,242.159755
books_200M_uint32,199999999,0.500000,fibo64,fastrange32,0,5,0.943562,236825980,0.592065,34661718,0.086654,71487699,0.357438,9265960932,46.329805
books_200M_uint32,199999999,0.750000,aqua_low,fastrange32,0,10,1.000147,125981169,0.472429,46235670,0.173384,105550173,0.527751,9109477418,45.547387
books_200M_uint32,199999999,0.500000,fibo64,fastrange64,0,4,0.875016,225701445,0.564254,24838453,0.062096,50539899,0.252699,10769849733,53.849249
books_200M_uint32,199999999,0.750000,aqua_low,fastrange64,0,10,0.999904,125954655,0.472330,46227749,0.173354,105515738,0.527579,9109331196,45.546656
books_200M_uint32,199999999,0.750000,aqua_low,branchless_fast_modulo,0,10,0.999985,125972134,0.472396,46243013,0.173411,105548481,0.527742,8090015225,40.450076
books_200M_uint32,199999999,0.500000,fibo64,branchless_fast_modulo,0,5,0.876438,225792117,0.564480,24780580,0.061951,50572698,0.252863,8848774919,44.243875
books_200M_uint32,199999999,0.750000,aqua_upp,fastrange32,0,10,1.000097,125977170,0.472414,46236893,0.173388,105547397,0.527737,8434332438,42.171662
books_200M_uint32,199999999,0.500000,fibo_prime64,fastrange32,0,6,1.134898,263461973,0.658655,49960630,0.124902,113422604,0.567113,10230917798,51.154589
books_200M_uint32,199999999,0.750000,aqua_upp,fastrange64,0,10,0.999950,125955642,0.472334,46221342,0.173330,105510318,0.527552,7768979490,38.844898
books_200M_uint32,199999999,0.500000,fibo_prime64,fastrange64,0,4,0.887473,227519741,0.568799,26285368,0.065713,53805110,0.269026,10272959496,51.364798
books_200M_uint32,199999999,0.750000,aqua_upp,branchless_fast_modulo,0,10,1.000006,125966270,0.472374,46232068,0.173370,105531672,0.527658,7803648232,39.018241
books_200M_uint32,199999999,0.500000,fibo_prime64,branchless_fast_modulo,0,4,0.874747,225765208,0.564413,25012211,0.062531,50777420,0.253887,13147639912,65.738200
books_200M_uint32,199999999,0.500000,multadd64,fastrange32,0,4,1.041249,250677793,0.626694,43352593,0.108381,94030387,0.470152,17441228825,87.206145
books_200M_uint32,199999999,0.500000,multadd64,fastrange64,0,7,1.076903,255633321,0.639083,46225983,0.115565,101859305,0.509297,14801508816,74.007544
books_200M_uint32,199999999,0.500000,multadd64,branchless_fast_modulo,0,5,0.907609,230463084,0.576158,28591870,0.071480,59054955,0.295275,14421938092,72.109691
books_200M_uint32,199999999,0.250000,uniform_random,do_nothing,0,1,0.866025,599999997,0.750000,0,0.000000,0,0.000000,61095195737,305.475980
books_200M_uint32,199999999,0.500000,mult64_shift61,fastrange32,0,3,0.876681,226101381,0.565253,25345893,0.063365,51447275,0.257236,16969575850,84.847880
books_200M_uint32,199999999,0.250000,mult64,fastrange32,0,3,1.050199,633188302,0.791485,31084874,0.038856,64273179,0.321366,16888739035,84.443696
books_200M_uint32,199999999,0.500000,mult64_shift61,fastrange64,0,17,2.065941,350540905,0.876352,46704654,0.116762,197245560,0.986228,6267643195,31.338216
books_200M_uint32,199999999,0.500000,mult64_shift61,branchless_fast_modulo,0,4,0.883827,226939735,0.567349,25770536,0.064426,52710272,0.263551,16055338700,80.276694
books_200M_uint32,199999999,0.250000,mult64,fastrange64,0,3,0.942473,613816017,0.767270,13806510,0.017258,27622530,0.138113,20107032446,100.535163
books_200M_uint32,199999999,0.500000,fibo64_shift61,fastrange32,0,14,1.912713,334710556,0.836776,48977145,0.122443,183687702,0.918439,16555865228,82.779327
books_200M_uint32,199999999,0.500000,fibo64_shift61,fastrange64,0,14,2.049104,350401095,0.876003,47195068,0.117988,197596164,0.987981,8592672305,42.963362
books_200M_uint32,199999999,0.250000,mult64,branchless_fast_modulo,0,3,0.920186,609674267,0.762093,9674234,0.012093,19348504,0.096743,23579685749,117.898429
books_200M_uint32,199999999,0.500000,fibo64_shift61,branchless_fast_modulo,0,5,0.905588,230226936,0.575567,28480703,0.071202,58707640,0.293538,19197286487,95.986433
books_200M_uint32,199999999,0.250000,fibo64,fastrange32,0,3,0.899265,605824074,0.757280,5780313,0.007225,11604390,0.058022,14757784489,73.788923
books_200M_uint32,199999999,0.500000,fibo_prime64_shift61,fastrange32,0,4,0.897595,229555796,0.573889,28555987,0.071390,58111784,0.290559,18099690009,90.498450
books_200M_uint32,199999999,0.500000,fibo_prime64_shift61,fastrange64,0,14,2.049685,350403274,0.876008,47183087,0.117958,197586362,0.987932,7620377222,38.101886
books_200M_uint32,199999999,0.250000,fibo64,fastrange64,0,2,0.903756,606677442,0.758347,6677445,0.008347,13354890,0.066774,24482759941,122.413800
books_200M_uint32,199999999,0.500000,fibo_prime64_shift61,branchless_fast_modulo,0,5,0.888367,227623354,0.569058,26344669,0.065862,53968024,0.269840,16766118795,83.830594
books_200M_uint32,199999999,0.250000,fibo64,branchless_fast_modulo,0,3,0.939792,613237982,0.766547,13155111,0.016444,26393096,0.131965,15080286486,75.401433
books_200M_uint32,199999999,0.500000,multadd64_shift61,fastrange32,0,4,0.882702,226924916,0.567312,25935123,0.064838,52860040,0.264300,18247484251,91.237422
books_200M_uint32,199999999,0.250000,fibo_prime64,fastrange32,0,3,1.064003,635677206,0.794597,33144190,0.041430,68821399,0.344107,18699319543,93.496598
books_200M_uint32,199999999,0.500000,multadd64_shift61,fastrange64,0,16,2.068539,350540548,0.876351,46683854,0.116710,197224403,0.986122,7286420899,36.432105
books_200M_uint32,199999999,0.250000,fibo_prime64,fastrange64,0,3,0.933274,612100029,0.765125,12100031,0.015125,24200063,0.121000,17433158522,87.165793
books_200M_uint32,199999999,0.500000,multadd64_shift61,branchless_fast_modulo,0,6,0.968325,239511096,0.598778,35431372,0.088578,74942469,0.374712,15720304933,78.601525
books_200M_uint32,199999999,0.500000,mult64_rotate3,fastrange32,0,3,0.876681,226101381,0.565253,25345893,0.063365,51447275,0.257236,17510914339,87.554572
books_200M_uint32,199999999,0.250000,fibo_prime64,branchless_fast_modulo,0,3,0.926080,610749543,0.763437,10736708,0.013421,21486254,0.107431,19597878658,97.989394
books_200M_uint32,199999999,0.500000,mult64_rotate3,fastrange64,0,4,0.876445,225842946,0.564607,24876953,0.062192,50719900,0.253600,20096498921,100.482495
books_200M_uint32,199999999,0.500000,mult64_rotate3,branchless_fast_modulo,0,4,0.914561,231213231,0.578033,28848437,0.072121,60061669,0.300308,19725348026,98.626741
books_200M_uint32,199999999,0.250000,multadd64,fastrange32,0,3,0.987936,622490280,0.778113,22378771,0.027973,44869054,0.224345,36264019923,181.320101
books_200M_uint32,199999999,0.500000,fibo64_rotate3,fastrange32,0,14,1.912713,334710556,0.836776,48977145,0.122443,183687702,0.918439,17020212734,85.101064
books_200M_uint32,199999999,0.250000,multadd64,fastrange64,0,4,1.086733,639162326,0.798953,35362793,0.044203,74525122,0.372626,15318946805,76.594734
books_200M_uint32,199999999,0.500000,fibo64_rotate3,fastrange64,0,5,0.951636,237636390,0.594091,34765795,0.086914,72402186,0.362011,17050709771,85.253549
books_200M_uint32,199999999,0.250000,multadd64,branchless_fast_modulo,0,3,0.915625,608753484,0.760942,8670018,0.010838,17423505,0.087118,26136455540,130.682278
books_200M_uint32,199999999,0.500000,fibo64_rotate3,branchless_fast_modulo,0,5,0.936948,235117101,0.587793,32489048,0.081223,67606150,0.338031,14413443790,72.067219
books_200M_uint32,199999999,0.500000,fibo_prime64_rotate3,fastrange32,0,4,0.897595,229555796,0.573889,28555987,0.071390,58111784,0.290559,15068215472,75.341078
books_200M_uint32,199999999,0.250000,mult64_shift62,fastrange32,0,2,0.910458,607893318,0.759867,7893321,0.009867,15786642,0.078933,16444030838,82.220155
books_200M_uint32,199999999,0.500000,fibo_prime64_rotate3,fastrange64,0,5,0.967225,240255348,0.600638,37022317,0.092556,77277666,0.386388,11683120085,58.415601
books_200M_uint32,199999999,0.250000,mult64_shift62,fastrange64,0,7,1.356365,679446469,0.849308,55443050,0.069304,134889522,0.674448,8532104296,42.660522
books_200M_uint32,199999999,0.500000,fibo_prime64_rotate3,branchless_fast_modulo,0,6,0.981462,241242392,0.603106,36437295,0.091093,77679688,0.388398,15870348017,79.351740
books_200M_uint32,199999999,0.500000,multadd64_rotate3,fastrange32,0,4,0.882702,226924916,0.567312,25935123,0.064838,52860040,0.264300,16511270965,82.556355
books_200M_uint32,199999999,0.250000,mult64_shift62,branchless_fast_modulo,0,4,0.943607,613758133,0.767198,13477823,0.016847,27235959,0.136180,27671770805,138.358855
books_200M_uint32,199999999,0.500000,multadd64_rotate3,fastrange64,0,6,1.043386,250614671,0.626537,43008728,0.107522,93623400,0.468117,20656051913,103.280260
books_200M_uint32,199999999,0.250000,fibo64_shift62,fastrange32,0,5,1.290003,670276375,0.837845,52130103,0.065163,122406481,0.612032,20384956267,101.924782
books_200M_uint32,199999999,0.500000,multadd64_rotate3,branchless_fast_modulo,0,7,0.984748,241662774,0.604157,36685348,0.091713,78348123,0.391741,11787486458,58.937433
books_200M_uint32,199999999,0.250000,fibo64_shift62,fastrange64,0,6,1.218175,661819989,0.827275,51211461,0.064014,113031453,0.565157,9106427432,45.532137
books_200M_uint32,199999999,0.500000,murmur3_128_low,fastrange32,0,9,1.000445,242665691,0.606664,36108307,0.090271,78773999,0.393870,19349148438,96.745743
books_200M_uint32,199999999,0.250000,fibo64_shift62,branchless_fast_modulo,0,3,0.936443,612612613,0.765766,12532721,0.015666,25145337,0.125727,14197828659,70.989144
books_200M_uint32,199999999,0.500000,murmur3_128_low,fastrange64,0,8,0.999987,242611670,0.606529,36082403,0.090206,78694074,0.393470,17762592604,88.812963
books_200M_uint32,199999999,0.250000,fibo_prime64_shift62,fastrange32,0,3,0.941791,613593137,0.766991,13489287,0.016862,27082427,0.135412,15886720221,79.433602
books_200M_uint32,199999999,0.500000,murmur3_128_low,branchless_fast_modulo,0,9,1.000032,242619054,0.606548,36087111,0.090218,78706166,0.393531,14853217900,74.266090
books_200M_uint32,199999999,0.250000,fibo_prime64_shift62,fastrange64,0,7,1.222128,662223432,0.827779,51191872,0.063990,113415307,0.567077,8336030674,41.680154
books_200M_uint32,199999999,0.500000,murmur3_128_upp,fastrange32,0,9,1.000438,242667105,0.606668,36110291,0.090276,78777397,0.393887,16241803674,81.209019
books_200M_uint32,199999999,0.250000,fibo_prime64_shift62,branchless_fast_modulo,0,3,0.923583,610240835,0.762801,10181054,0.012726,20421892,0.102109,14054042485,70.270213
books_200M_uint32,199999999,0.500000,murmur3_128_upp,fastrange64,0,8,1.000004,242612808,0.606532,36082470,0.090206,78695279,0.393476,16958328605,84.791643
books_200M_uint32,199999999,0.250000,multadd64_shift62,fastrange32,0,5,1.082343,638284378,0.797855,34555724,0.043195,72840105,0.364201,13937972246,69.689862
books_200M_uint32,199999999,0.500000,murmur3_128_upp,branchless_fast_modulo,0,9,1.000000,242611202,0.606528,36079901,0.090200,78691104,0.393456,14233686741,71.168434
books_200M_uint32,199999999,0.250000,multadd64_shift62,fastrange64,0,7,1.242158,665169373,0.831462,52497221,0.065622,117666597,0.588333,9658094584,48.290473
books_200M_uint32,199999999,0.500000,murmur3_128_xor,fastrange32,0,8,1.000327,242648997,0.606622,36096404,0.090241,78745402,0.393727,17551636152,87.758181
books_200M_uint32,199999999,0.250000,multadd64_shift62,branchless_fast_modulo,0,3,0.954697,615747637,0.769685,15350573,0.019188,31098213,0.155491,14111224780,70.556124
books_200M_uint32,199999999,0.500000,murmur3_128_xor,fastrange64,0,9,1.000044,242613107,0.606533,36076359,0.090191,78689467,0.393447,20388747430,101.943738
books_200M_uint32,199999999,0.250000,mult64_rotate2,fastrange32,0,2,0.910458,607893318,0.759867,7893321,0.009867,15786642,0.078933,17341504496,86.707523
books_200M_uint32,199999999,0.500000,murmur3_128_xor,branchless_fast_modulo,0,9,0.999990,242613140,0.606533,36084803,0.090212,78697944,0.393490,21002253270,105.011267
books_200M_uint32,199999999,0.250000,mult64_rotate2,fastrange64,0,2,0.920350,609704394,0.762130,9704397,0.012130,19408794,0.097044,17979984600,89.899923
books_200M_uint32,199999999,0.500000,murmur3_128_city,fastrange32,0,9,1.000384,242656611,0.606642,36100575,0.090251,78757187,0.393786,21254378275,106.271892
books_200M_uint32,199999999,0.250000,mult64_rotate2,branchless_fast_modulo,0,3,0.924147,610404793,0.763006,10404760,0.013006,20809556,0.104048,16005558141,80.027791
books_200M_uint32,199999999,0.500000,murmur3_128_city,fastrange64,0,9,1.000006,242613003,0.606533,36083040,0.090208,78696044,0.393480,19124838447,95.624193
books_200M_uint32,199999999,0.250000,fibo64_rotate2,fastrange32,0,5,1.290003,670276375,0.837845,52130103,0.065163,122406481,0.612032,12918804568,64.594023
books_200M_uint32,199999999,0.500000,murmur3_128_city,branchless_fast_modulo,0,9,1.000008,242615086,0.606538,36085871,0.090215,78700958,0.393505,18794995331,93.974977
books_200M_uint32,199999999,0.250000,fibo64_rotate2,fastrange64,0,3,0.996596,623417909,0.779272,22515481,0.028144,45933393,0.229667,15172940378,75.864702
books_200M_uint32,199999999,0.500000,murmur3_fin64,fastrange32,0,9,1.000395,242659306,0.606648,36103666,0.090259,78762973,0.393815,14885777090,74.428886
